RowID,OrderID,OrderDate,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Region,ProductID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Returned
134,ID-2021-47575,2021-02-15,Standard Class,CM-12385,Christopher Martinez,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,TEC-PH-10001921,Technology,Phones,921.375,9,0.25,-172.125,No
135,IN-2021-75890,2021-02-15,Standard Class,JE-15475,Jeremy Ellison,Consumer,Kawagoe,Saitama,Japan,North Asia,FUR-BO-10004852,Furniture,Bookcases,1743.96,4,0,645.24,No
136,IN-2021-65033,2021-02-16,Standard Class,BW-11110,Bart Watters,Corporate,Mount Gambier,South Australia,Australia,Oceania,TEC-MA-10002464,Technology,Machines,479.898,2,0.1,58.638,No
137,IN-2021-65033,2021-02-16,Standard Class,BW-11110,Bart Watters,Corporate,Mount Gambier,South Australia,Australia,Oceania,FUR-CH-10001913,Furniture,Chairs,476.361,3,0.1,15.831,No
138,IN-2021-65033,2021-02-16,Standard Class,BW-11110,Bart Watters,Corporate,Mount Gambier,South Australia,Australia,Oceania,FUR-CH-10001664,Furniture,Chairs,291.654,2,0.1,38.874,No
139,IN-2021-78263,2021-02-16,Standard Class,BF-11215,Benjamin Farhat,Home Office,Kanpur,Uttar Pradesh,India,Central Asia,FUR-FU-10001619,Furniture,Furnishings,150.03,3,0,58.5,No
140,IN-2021-78263,2021-02-16,Standard Class,BF-11215,Benjamin Farhat,Home Office,Kanpur,Uttar Pradesh,India,Central Asia,FUR-BO-10004230,Furniture,Bookcases,123.45,1,0,50.61,No
141,IN-2021-78263,2021-02-16,Standard Class,BF-11215,Benjamin Farhat,Home Office,Kanpur,Uttar Pradesh,India,Central Asia,OFF-LA-10003396,Office Supplies,Labels,39.87,3,0,8.73,No
142,IN-2021-78263,2021-02-16,Standard Class,BF-11215,Benjamin Farhat,Home Office,Kanpur,Uttar Pradesh,India,Central Asia,TEC-MA-10002941,Technology,Machines,1210.86,7,0,423.78,No
143,IN-2021-40498,2021-02-17,First Class,LA-16780,Laura Armstrong,Corporate,Mudanjiang,Heilongjiang,China,North Asia,OFF-FA-10003626,Office Supplies,Fasteners,70.2,5,0,29.4,No
144,ID-2021-66048,2021-02-17,Standard Class,LB-16795,Laurel Beltran,Home Office,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-BI-10000389,Office Supplies,Binders,126.6912,3,0.17,-25.9488,No
145,IN-2021-17111,2021-02-18,Second Class,ML-18040,Michelle Lonsdale,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-LA-10003644,Office Supplies,Labels,13.986,2,0.1,1.686,No
146,IN-2021-17111,2021-02-18,Second Class,ML-18040,Michelle Lonsdale,Corporate,Brisbane,Queensland,Australia,Oceania,TEC-PH-10002042,Technology,Phones,825.12,5,0.1,54.87,No
147,IN-2021-17111,2021-02-18,Second Class,ML-18040,Michelle Lonsdale,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-SU-10001731,Office Supplies,Supplies,24.03,1,0.1,10.41,No
148,ID-2021-72173,2021-02-18,First Class,CM-12160,Charles McCrossin,Consumer,Seoul,Seoul,South Korea,North Asia,TEC-AC-10003753,Technology,Accessories,257.85,2,0.5,-165.03,No
149,IN-2021-31895,2021-02-18,Standard Class,RD-19900,Ruben Dartt,Consumer,Jaipur,Rajasthan,India,Central Asia,FUR-CH-10001871,Furniture,Chairs,300.42,3,0,18,No
150,IN-2021-51530,2021-02-18,Standard Class,JR-15670,Jim Radford,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-PA-10000127,Office Supplies,Paper,81.54,5,0.1,24.39,No
151,IN-2021-26456,2021-02-21,Standard Class,EA-14035,Erin Ashbrook,Corporate,Tangshan,Hebei,China,North Asia,OFF-EN-10003508,Office Supplies,Envelopes,149.58,6,0,70.2,No
152,IN-2021-26456,2021-02-21,Standard Class,EA-14035,Erin Ashbrook,Corporate,Tangshan,Hebei,China,North Asia,TEC-CO-10004689,Technology,Copiers,297.18,2,0,56.46,No
153,ID-2021-24454,2021-02-21,Same Day,LM-17065,Liz MacKendrick,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,TEC-PH-10001805,Technology,Phones,93.33,1,0.25,-7.47,No
154,ID-2021-24454,2021-02-21,Same Day,LM-17065,Liz MacKendrick,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-PA-10002047,Office Supplies,Paper,173.349,6,0.45,-104.031,No
155,IN-2021-78781,2021-02-21,Standard Class,JL-15850,John Lucas,Consumer,Murray Bridge,South Australia,Australia,Oceania,TEC-PH-10004300,Technology,Phones,183.951,3,0.1,75.591,No
156,IN-2021-78781,2021-02-21,Standard Class,JL-15850,John Lucas,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-LA-10000732,Office Supplies,Labels,35.964,6,0.1,8.244,No
157,IN-2021-78781,2021-02-21,Standard Class,JL-15850,John Lucas,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-ST-10000107,Office Supplies,Storage,805.707,7,0.1,-62.853,No
158,IN-2021-59993,2021-02-21,Second Class,AG-10900,Arthur Gainer,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,FUR-CH-10000825,Furniture,Chairs,179.46,3,0,69.93,No
159,IN-2021-58341,2021-02-21,Second Class,AR-10510,Andrew Roberts,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,OFF-FA-10001309,Office Supplies,Fasteners,25.14,2,0,4.74,Yes
160,IN-2021-58341,2021-02-21,Second Class,AR-10510,Andrew Roberts,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,FUR-BO-10004773,Furniture,Bookcases,345.72,2,0,114.06,Yes
161,IN-2021-64627,2021-02-21,Standard Class,SC-20020,Sam Craven,Consumer,Tokyo,Tokyo,Japan,North Asia,TEC-MA-10003801,Technology,Machines,803.25,5,0,224.85,No
162,IN-2021-16362,2021-02-22,Standard Class,RH-19510,Rick Huthwaite,Home Office,Kota,Rajasthan,India,Central Asia,TEC-AC-10000051,Technology,Accessories,207.18,2,0,43.5,No
163,IN-2021-44901,2021-02-23,First Class,MG-18205,Mitch Gastineau,Corporate,Thane,Maharashtra,India,Central Asia,FUR-BO-10002462,Furniture,Bookcases,2065.5,5,0,41.25,No
164,IN-2021-44901,2021-02-23,First Class,MG-18205,Mitch Gastineau,Corporate,Thane,Maharashtra,India,Central Asia,OFF-EN-10000224,Office Supplies,Envelopes,16.62,2,0,3.3,No
165,IN-2021-44901,2021-02-23,First Class,MG-18205,Mitch Gastineau,Corporate,Thane,Maharashtra,India,Central Asia,TEC-CO-10004997,Technology,Copiers,1526.52,4,0,732.72,No
166,IN-2021-44901,2021-02-23,First Class,MG-18205,Mitch Gastineau,Corporate,Thane,Maharashtra,India,Central Asia,OFF-SU-10002566,Office Supplies,Supplies,168.6,4,0,70.8,No
167,ID-2021-55667,2021-02-23,Second Class,RF-19735,Roland Fjeld,Consumer,Rawalpindi,Punjab,Pakistan,Central Asia,TEC-PH-10003752,Technology,Phones,97.83,3,0.5,-29.43,No
168,ID-2021-55667,2021-02-23,Second Class,RF-19735,Roland Fjeld,Consumer,Rawalpindi,Punjab,Pakistan,Central Asia,FUR-CH-10001871,Furniture,Chairs,160.224,2,0.2,-28.056,No
169,ID-2021-55667,2021-02-23,Second Class,RF-19735,Roland Fjeld,Consumer,Rawalpindi,Punjab,Pakistan,Central Asia,OFF-PA-10004495,Office Supplies,Paper,44.73,3,0.5,0,No
170,IN-2021-74378,2021-02-24,First Class,JM-15655,Jim Mitchum,Corporate,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-EN-10004495,Office Supplies,Envelopes,94.9935,5,0.17,-7.0065,No
171,ID-2021-56969,2021-02-25,Standard Class,FM-14380,Fred McMath,Consumer,Xiaogan,Hubei,China,North Asia,TEC-PH-10004281,Technology,Phones,1527.12,9,0,656.64,No
172,IN-2021-43718,2021-02-26,First Class,DF-13135,David Flashing,Consumer,Funabashi,Chiba,Japan,North Asia,OFF-SU-10003863,Office Supplies,Supplies,79.38,3,0,25.38,No
173,ID-2021-25735,2021-02-26,Second Class,MD-17860,Michael Dominguez,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,TEC-MA-10001726,Technology,Machines,287.4456,3,0.17,-45.1044,No
174,IN-2021-15991,2021-02-26,Standard Class,LC-16870,Lena Cacioppo,Consumer,Weihai,Shandong,China,North Asia,TEC-AC-10000896,Technology,Accessories,59.25,1,0,10.05,No
175,IN-2021-56213,2021-02-28,Second Class,DB-13270,Deborah Brumfield,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,TEC-AC-10004081,Technology,Accessories,119.5425,3,0.45,10.8225,No
176,IN-2021-56213,2021-02-28,Second Class,DB-13270,Deborah Brumfield,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,OFF-BI-10002243,Office Supplies,Binders,125.3325,5,0.15,41.1825,No
177,ID-2021-72894,2021-02-28,First Class,PS-18970,Paul Stevenson,Home Office,Seoul,Seoul,South Korea,North Asia,FUR-FU-10000815,Furniture,Furnishings,401.28,10,0.2,-5.22,No
178,ID-2021-72894,2021-02-28,First Class,PS-18970,Paul Stevenson,Home Office,Seoul,Seoul,South Korea,North Asia,OFF-AP-10000675,Office Supplies,Appliances,810.72,3,0.5,-599.94,No
179,ID-2021-72894,2021-02-28,First Class,PS-18970,Paul Stevenson,Home Office,Seoul,Seoul,South Korea,North Asia,OFF-AP-10003275,Office Supplies,Appliances,311.07,2,0.5,-224.01,No
180,ID-2021-72894,2021-02-28,First Class,PS-18970,Paul Stevenson,Home Office,Seoul,Seoul,South Korea,North Asia,FUR-FU-10004074,Furniture,Furnishings,139.944,7,0.2,6.804,No
181,ID-2021-72894,2021-02-28,First Class,PS-18970,Paul Stevenson,Home Office,Seoul,Seoul,South Korea,North Asia,TEC-AC-10003668,Technology,Accessories,114.81,2,0.5,-50.55,No
182,ID-2021-56129,2021-02-28,Standard Class,SH-19975,Sally Hughsby,Corporate,Cairns,Queensland,Australia,Oceania,OFF-AR-10000578,Office Supplies,Art,18.162,1,0.4,-10.008,No
183,IN-2021-56738,2021-03-02,Standard Class,RF-19345,Randy Ferguson,Corporate,Handa,Aichi,Japan,North Asia,FUR-FU-10002210,Furniture,Furnishings,351.75,7,0,59.64,Yes
184,IN-2021-59986,2021-03-02,First Class,KH-16360,Katherine Hughes,Consumer,Murray Bridge,South Australia,Australia,Oceania,TEC-MA-10002520,Technology,Machines,214.758,2,0.1,7.158,No
185,IN-2021-59986,2021-03-02,First Class,KH-16360,Katherine Hughes,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-BI-10004436,Office Supplies,Binders,12.636,2,0.1,-1.164,No
186,IN-2021-59986,2021-03-02,First Class,KH-16360,Katherine Hughes,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-SU-10001770,Office Supplies,Supplies,24.354,1,0.1,8.904,No
187,IN-2021-52146,2021-03-02,Standard Class,BD-11620,Brian DeCherney,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-BI-10000583,Office Supplies,Binders,21.546,6,0.1,4.266,No
188,IN-2021-26946,2021-03-02,Standard Class,LH-17155,Logan Haushalter,Consumer,Palembang,Sumatera Selatan,Indonesia,Southeast Asia,FUR-CH-10001465,Furniture,Chairs,238.929,2,0.27,62.169,No
189,IN-2021-26946,2021-03-02,Standard Class,LH-17155,Logan Haushalter,Consumer,Palembang,Sumatera Selatan,Indonesia,Southeast Asia,OFF-EN-10004495,Office Supplies,Envelopes,109.1853,9,0.47,-74.4147,No
190,ID-2021-50144,2021-03-02,Standard Class,LH-17155,Logan Haushalter,Consumer,Hobart,Tasmania,Australia,Oceania,TEC-PH-10001619,Technology,Phones,91.872,1,0.4,-45.948,No
191,ID-2021-50144,2021-03-02,Standard Class,LH-17155,Logan Haushalter,Consumer,Hobart,Tasmania,Australia,Oceania,OFF-PA-10000116,Office Supplies,Paper,23.868,3,0.4,-7.632,No
192,IN-2021-34800,2021-03-03,Standard Class,GD-14590,Giulietta Dortch,Corporate,Brisbane,Queensland,Australia,Oceania,FUR-CH-10001752,Furniture,Chairs,257.742,3,0.1,31.482,No
193,ID-2021-34037,2021-03-03,Same Day,MZ-17515,Mary Zewe,Corporate,Bekasi,Jawa Barat,Indonesia,Southeast Asia,TEC-CO-10002350,Technology,Copiers,1055.457,3,0.07,-34.083,No
194,ID-2021-34037,2021-03-03,Same Day,MZ-17515,Mary Zewe,Corporate,Bekasi,Jawa Barat,Indonesia,Southeast Asia,FUR-CH-10002250,Furniture,Chairs,682.4478,2,0.27,186.9678,No
195,IN-2021-53469,2021-03-03,Standard Class,CC-12430,Chuck Clark,Home Office,Bendigo,Victoria,Australia,Oceania,OFF-BI-10002919,Office Supplies,Binders,106.704,8,0.1,16.464,No
196,IN-2021-53469,2021-03-03,Standard Class,CC-12430,Chuck Clark,Home Office,Bendigo,Victoria,Australia,Oceania,FUR-BO-10004404,Furniture,Bookcases,776.466,6,0.1,94.806,No
197,IN-2021-53469,2021-03-03,Standard Class,CC-12430,Chuck Clark,Home Office,Bendigo,Victoria,Australia,Oceania,FUR-BO-10003384,Furniture,Bookcases,775.278,7,0.1,146.328,No
198,IN-2021-53469,2021-03-03,Standard Class,CC-12430,Chuck Clark,Home Office,Bendigo,Victoria,Australia,Oceania,OFF-AR-10002340,Office Supplies,Art,45.684,2,0.1,4.524,No
199,IN-2021-52853,2021-03-04,Second Class,MV-18190,Mike Vittorini,Consumer,Narsingdi,Dhaka,Bangladesh,Central Asia,FUR-CH-10000432,Furniture,Chairs,1095.66,6,0,65.7,No
200,IN-2021-52853,2021-03-04,Second Class,MV-18190,Mike Vittorini,Consumer,Narsingdi,Dhaka,Bangladesh,Central Asia,TEC-CO-10003951,Technology,Copiers,731.07,3,0,160.83,No
201,IN-2021-75743,2021-03-05,Standard Class,BE-11455,Brad Eason,Home Office,Chengdu,Sichuan,China,North Asia,TEC-PH-10002217,Technology,Phones,554.76,3,0,0,No
202,IN-2021-54302,2021-03-08,Second Class,NP-18325,Naresj Patel,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,FUR-BO-10004917,Furniture,Bookcases,121.59,1,0,44.97,No
203,IN-2021-67028,2021-03-09,Standard Class,DK-13150,David Kendrick,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,TEC-PH-10003713,Technology,Phones,954.225,2,0.25,38.145,No
204,IN-2021-67028,2021-03-09,Standard Class,DK-13150,David Kendrick,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,TEC-PH-10000365,Technology,Phones,543.105,9,0.25,-7.425,No
205,ID-2021-14094,2021-03-09,Second Class,KM-16225,Kalyca Meade,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-PA-10001835,Office Supplies,Paper,71.9316,4,0.47,-63.7884,No
206,IN-2021-30306,2021-03-09,Standard Class,SC-20680,Steve Carroll,Home Office,Phnom Penh,Phnom Penh,Cambodia,Southeast Asia,TEC-CO-10003506,Technology,Copiers,899.82,3,0,296.91,No
207,IN-2021-30306,2021-03-09,Standard Class,SC-20680,Steve Carroll,Home Office,Phnom Penh,Phnom Penh,Cambodia,Southeast Asia,OFF-BI-10002708,Office Supplies,Binders,87.66,6,0,20.16,No
208,IN-2021-30306,2021-03-09,Standard Class,SC-20680,Steve Carroll,Home Office,Phnom Penh,Phnom Penh,Cambodia,Southeast Asia,OFF-SU-10001848,Office Supplies,Supplies,75.9,5,0,18.15,No
209,IN-2021-30306,2021-03-09,Standard Class,SC-20680,Steve Carroll,Home Office,Phnom Penh,Phnom Penh,Cambodia,Southeast Asia,FUR-TA-10001786,Furniture,Tables,1330.29,3,0,292.59,No
210,IN-2021-33855,2021-03-09,Second Class,JR-15670,Jim Radford,Consumer,Ballarat,Victoria,Australia,Oceania,TEC-MA-10002039,Technology,Machines,316.764,7,0.1,13.944,No
211,IN-2021-33855,2021-03-09,Second Class,JR-15670,Jim Radford,Consumer,Ballarat,Victoria,Australia,Oceania,TEC-PH-10003546,Technology,Phones,860.895,7,0.1,143.325,No
212,IN-2021-33855,2021-03-09,Second Class,JR-15670,Jim Radford,Consumer,Ballarat,Victoria,Australia,Oceania,TEC-PH-10001002,Technology,Phones,124.146,1,0.1,39.996,No
213,IN-2021-33855,2021-03-09,Second Class,JR-15670,Jim Radford,Consumer,Ballarat,Victoria,Australia,Oceania,TEC-AC-10003640,Technology,Accessories,143.316,4,0.1,-12.804,No
214,ID-2021-68631,2021-03-10,Standard Class,SS-20140,Saphhira Shifley,Corporate,Sydney,New South Wales,Australia,Oceania,FUR-FU-10003658,Furniture,Furnishings,102.546,6,0.1,-1.314,No
215,IN-2021-25084,2021-03-11,First Class,BM-11785,Bryan Mills,Consumer,Zhenjiang,Jiangsu,China,North Asia,TEC-CO-10003354,Technology,Copiers,1274.16,4,0,382.2,No
216,IN-2021-60357,2021-03-11,Standard Class,JS-16030,Joy Smith,Consumer,Pingdingshan,Henan,China,North Asia,FUR-CH-10004009,Furniture,Chairs,1097.28,8,0,252.24,No
217,IN-2021-22249,2021-03-12,Standard Class,SG-20605,Speros Goranitis,Consumer,Rockhampton,Queensland,Australia,Oceania,TEC-AC-10002455,Technology,Accessories,259.281,9,0.1,63.261,No
218,ID-2021-17720,2021-03-12,Second Class,NM-18520,Neoma Murray,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-LA-10002319,Office Supplies,Labels,12.21,2,0.45,-0.45,No
219,ID-2021-18140,2021-03-13,Standard Class,RR-19525,Rick Reed,Corporate,Bandung,Jawa Barat,Indonesia,Southeast Asia,OFF-ST-10003154,Office Supplies,Storage,242.028,5,0.17,-5.922,No
220,IN-2021-24832,2021-03-13,Standard Class,CD-11920,Carlos Daly,Consumer,Shanghai,Shanghai,China,North Asia,FUR-FU-10004283,Furniture,Furnishings,43.95,1,0,7.02,No
221,IN-2021-24832,2021-03-13,Standard Class,CD-11920,Carlos Daly,Consumer,Shanghai,Shanghai,China,North Asia,TEC-AC-10004054,Technology,Accessories,285.36,4,0,91.2,No
222,IN-2021-24832,2021-03-13,Standard Class,CD-11920,Carlos Daly,Consumer,Shanghai,Shanghai,China,North Asia,OFF-PA-10004573,Office Supplies,Paper,93.96,6,0,30.96,No
223,IN-2021-24832,2021-03-13,Standard Class,CD-11920,Carlos Daly,Consumer,Shanghai,Shanghai,China,North Asia,FUR-CH-10002250,Furniture,Chairs,3272.01,7,0,1537.83,No
224,IN-2021-37278,2021-03-15,First Class,BM-11575,Brendan Murry,Corporate,Beijing,Beijing,China,North Asia,OFF-EN-10000224,Office Supplies,Envelopes,16.62,2,0,3.3,No
225,IN-2021-82358,2021-03-15,First Class,DL-13330,Denise Leinenbach,Consumer,Christchurch,Canterbury,New Zealand,Oceania,OFF-FA-10000059,Office Supplies,Fasteners,37.68,2,0,12.78,No
226,IN-2021-26057,2021-03-16,Standard Class,DK-13090,Dave Kipp,Consumer,Tieling,Liaoning,China,North Asia,FUR-CH-10004491,Furniture,Chairs,340.86,2,0,122.7,No
227,IN-2021-26057,2021-03-16,Standard Class,DK-13090,Dave Kipp,Consumer,Tieling,Liaoning,China,North Asia,TEC-AC-10001835,Technology,Accessories,379.89,9,0,52.92,No
228,IN-2021-26057,2021-03-16,Standard Class,DK-13090,Dave Kipp,Consumer,Tieling,Liaoning,China,North Asia,OFF-BI-10003025,Office Supplies,Binders,153.81,3,0,27.63,No
229,IN-2021-26057,2021-03-16,Standard Class,DK-13090,Dave Kipp,Consumer,Tieling,Liaoning,China,North Asia,OFF-BI-10004553,Office Supplies,Binders,66.45,5,0,33.15,No
230,ID-2021-77332,2021-03-16,Standard Class,SA-20830,Sue Ann Reed,Consumer,Bacolod City,Negros Occidental,Philippines,Southeast Asia,OFF-AR-10001529,Office Supplies,Art,47.586,7,0.45,-13.944,No
231,IN-2021-64046,2021-03-17,Same Day,PF-19120,Peter Fuller,Consumer,Guangzhou,Guangdong,China,North Asia,OFF-LA-10000195,Office Supplies,Labels,49.5,6,0,0.36,No
232,ID-2021-20975,2021-03-17,Standard Class,BT-11680,Brian Thompson,Consumer,Perth,Western Australia,Australia,Oceania,FUR-FU-10004730,Furniture,Furnishings,47.142,3,0.1,-3.708,Yes
233,IN-2021-85816,2021-03-17,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Gawler,South Australia,Australia,Oceania,OFF-PA-10002394,Office Supplies,Paper,158.76,6,0,50.76,No
234,IN-2021-75498,2021-03-19,Second Class,JM-15265,Janet Molinari,Corporate,Melbourne,Victoria,Australia,Oceania,OFF-BI-10004589,Office Supplies,Binders,175.824,4,0.1,7.704,No
235,IN-2021-68687,2021-03-19,Second Class,PO-18865,Patrick O'Donnell,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-AP-10001824,Office Supplies,Appliances,543.456,9,0.15,70.146,No
236,IN-2021-59510,2021-03-19,Standard Class,DK-12985,Darren Koutras,Consumer,Meerut,Uttar Pradesh,India,Central Asia,FUR-BO-10001342,Furniture,Bookcases,595.68,4,0,0,No
237,IN-2021-59510,2021-03-19,Standard Class,DK-12985,Darren Koutras,Consumer,Meerut,Uttar Pradesh,India,Central Asia,OFF-LA-10002272,Office Supplies,Labels,17.4,2,0,1.38,No
238,IN-2021-59510,2021-03-19,Standard Class,DK-12985,Darren Koutras,Consumer,Meerut,Uttar Pradesh,India,Central Asia,OFF-EN-10001975,Office Supplies,Envelopes,49.32,3,0,6.39,No
239,IN-2021-20800,2021-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Hanoi,Thủ Dô Hà Nội,Vietnam,Southeast Asia,TEC-PH-10003927,Technology,Phones,138.3942,1,0.17,35.0142,No
240,IN-2021-85641,2021-03-19,Standard Class,CS-12130,Chad Sievert,Consumer,Wollongong,New South Wales,Australia,Oceania,OFF-SU-10002775,Office Supplies,Supplies,139.68,4,0,55.8,No
241,IN-2021-62261,2021-03-22,Standard Class,JL-15130,Jack Lebron,Consumer,Geelong,Victoria,Australia,Oceania,FUR-CH-10002940,Furniture,Chairs,187.839,3,0.1,2.079,No
242,IN-2021-62261,2021-03-22,Standard Class,JL-15130,Jack Lebron,Consumer,Geelong,Victoria,Australia,Oceania,OFF-ST-10001342,Office Supplies,Storage,103.302,2,0.1,38.982,No
243,IN-2021-62261,2021-03-22,Standard Class,JL-15130,Jack Lebron,Consumer,Geelong,Victoria,Australia,Oceania,OFF-LA-10002806,Office Supplies,Labels,20.466,2,0.1,8.826,No
244,IN-2021-46070,2021-03-22,Standard Class,DJ-13420,Denny Joy,Corporate,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-AP-10001503,Office Supplies,Appliances,2313.8325,9,0.17,836.1225,No
245,IN-2021-49129,2021-03-22,Standard Class,MV-18190,Mike Vittorini,Consumer,Nellore,Andhra Pradesh,India,Central Asia,TEC-CO-10003992,Technology,Copiers,780.84,6,0,54.54,No
246,IN-2021-49129,2021-03-22,Standard Class,MV-18190,Mike Vittorini,Consumer,Nellore,Andhra Pradesh,India,Central Asia,OFF-SU-10004766,Office Supplies,Supplies,96.78,2,0,44.46,No
247,IN-2021-49129,2021-03-22,Standard Class,MV-18190,Mike Vittorini,Consumer,Nellore,Andhra Pradesh,India,Central Asia,OFF-EN-10004550,Office Supplies,Envelopes,93.24,2,0,29.82,No
248,ID-2021-32819,2021-03-23,Standard Class,PF-19165,Philip Fox,Consumer,Sydney,New South Wales,Australia,Oceania,OFF-AR-10004424,Office Supplies,Art,118.665,5,0.1,-6.735,No
249,IN-2021-40911,2021-03-23,Standard Class,JC-15340,Jasper Cacioppo,Consumer,Dongguan,Guangdong,China,North Asia,OFF-LA-10000707,Office Supplies,Labels,25.92,3,0,0.72,No
250,IN-2021-74945,2021-03-23,Standard Class,DP-13000,Darren Powers,Consumer,Hanoi,Thủ Dô Hà Nội,Vietnam,Southeast Asia,FUR-BO-10000610,Furniture,Bookcases,394.065,5,0.37,75.015,No
251,IN-2021-85088,2021-03-23,First Class,BM-11785,Bryan Mills,Consumer,Rotorua,Bay of Plenty,New Zealand,Oceania,FUR-FU-10003326,Furniture,Furnishings,58.17,1,0,15.69,No
252,IN-2021-85088,2021-03-23,First Class,BM-11785,Bryan Mills,Consumer,Rotorua,Bay of Plenty,New Zealand,Oceania,TEC-PH-10000841,Technology,Phones,273.18,2,0,46.44,No
253,IN-2021-37138,2021-03-24,Standard Class,CS-11845,Cari Sayre,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-BI-10004181,Office Supplies,Binders,172.179,7,0.1,1.869,No
254,IN-2021-37138,2021-03-24,Standard Class,CS-11845,Cari Sayre,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-LA-10003627,Office Supplies,Labels,11.259,3,0.1,1.539,No
255,IN-2021-37138,2021-03-24,Standard Class,CS-11845,Cari Sayre,Corporate,Sydney,New South Wales,Australia,Oceania,OFF-LA-10004738,Office Supplies,Labels,29.079,3,0.1,9.369,No
